Latitude,Longitude,solar_farm_present
39.73359112699812,-121.14967274724498,0
39.75314524141475,-121.14967274724498,0
39.772699355831385,-121.14967274724498,0
39.79225347024802,-121.14967274724498,0
39.811807584664656,-121.14967274724498,0
39.831361699081285,-121.14967274724498,0
39.85091581349792,-121.14967274724498,0
39.870469927914556,-121.14967274724498,0
39.89002404233119,-121.14967274724498,0
39.90957815674783,-121.14967274724498,0
39.929132271164455,-121.14967274724498,0
39.94868638558109,-121.14967274724498,0
39.96824049999773,-121.14967274724498,0
39.98779461441436,-121.14967274724498,0
40.00734872883099,-121.14967274724498,0
40.026902843247626,-121.14967274724498,0
40.04645695766426,-121.14967274724498,0
40.0660110720809,-121.14967274724498,0
40.08556518649753,-121.14967274724498,0
40.10511930091416,-121.14967274724498,0
40.1246734153308,-121.14967274724498,0
40.14422752974743,-121.14967274724498,0
40.16378164416407,-121.14967274724498,0
40.1833357585807,-121.14967274724498,0
40.20288987299733,-121.14967274724498,0
40.22244398741397,-121.14967274724498,0
40.2419981018306,-121.14967274724498,0
40.26155221624724,-121.14967274724498,0
40.28110633066387,-121.14967274724498,0
40.3006604450805,-121.14967274724498,0
40.32021455949714,-121.14967274724498,0
40.339768673913774,-121.14967274724498,0
40.3593227883304,-121.14967274724498,0
40.37887690274704,-121.14967274724498,0
40.398431017163674,-121.14967274724498,0
40.41798513158031,-121.14967274724498,0
40.437539245996945,-121.14967274724498,0
40.45709336041358,-121.14967274724498,0
40.47664747483021,-121.14967274724498,0
40.496201589246844,-121.14967274724498,0
40.51575570366348,-121.14967274724498,0
40.53530981808011,-121.14967274724498,0
40.554863932496744,-121.14967274724498,0
40.57441804691338,-121.14967274724498,0
40.593972161330015,-121.14967274724498,0
40.61352627574665,-121.14967274724498,0
40.633080390163286,-121.14967274724498,0
40.652634504579915,-121.14967274724498,0
40.67218861899655,-121.14967274724498,0
40.691742733413186,-121.14967274724498,0
40.711296847829814,-121.14967274724498,0
40.73085096224645,-121.14967274724498,0
40.750405076663085,-121.14967274724498,0
40.76995919107972,-121.14967274724498,0
40.78951330549636,-121.14967274724498,0
40.80906741991299,-121.14967274724498,0
40.82862153432962,-121.14967274724498,0
40.848175648746256,-121.14967274724498,0
40.86772976316289,-121.14967274724498,0
40.88728387757952,-121.14967274724498,0
40.906837991996156,-121.14967274724498,0
40.92639210641279,-121.14967274724498,0
40.94594622082943,-121.14967274724498,0
40.96550033524606,-121.14967274724498,0
40.9850544496627,-121.14967274724498,0
41.00460856407933,-121.14967274724498,0
41.02416267849596,-121.14967274724498,0
41.0437167929126,-121.14967274724498,0
41.063270907329226,-121.14967274724498,0
41.08282502174586,-121.14967274724498,0
41.1023791361625,-121.14967274724498,0
41.12193325057913,-121.14967274724498,0
41.14148736499577,-121.14967274724498,0
41.161041479412404,-121.14967274724498,0
41.18059559382903,-121.14967274724498,0
41.20014970824567,-121.14967274724498,0
41.219703822662304,-121.14967274724498,0
41.23925793707893,-121.14967274724498,0
41.25881205149557,-121.14967274724498,0
41.2783661659122,-121.14967274724498,0
41.29792028032884,-121.14967274724498,0
41.317474394745474,-121.14967274724498,0
41.33702850916211,-121.14967274724498,0
41.35658262357874,-121.14967274724498,0
41.376136737995374,-121.14967274724498,0
41.39569085241201,-121.14967274724498,0
41.41524496682864,-121.14967274724498,0
41.434799081245274,-121.14967274724498,0
41.45435319566191,-121.14967274724498,0
41.473907310078545,-121.14967274724498,0
41.49346142449518,-121.14967274724498,0
41.513015538911816,-121.14967274724498,0
41.532569653328444,-121.14967274724498,0
41.55212376774508,-121.14967274724498,0
41.571677882161715,-121.14967274724498,0
41.591231996578344,-121.14967274724498,0
41.61078611099498,-121.14967274724498,0
41.630340225411615,-121.14967274724498,0
41.64989433982825,-121.14967274724498,0
41.669448454244886,-121.14967274724498,0
41.68900256866152,-121.14967274724498,0
41.70855668307815,-121.14967274724498,0
41.728110797494786,-121.14967274724498,0
41.74766491191142,-121.14967274724498,0
41.76721902632806,-121.14967274724498,0
41.786773140744685,-121.14967274724498,0
41.80632725516132,-121.14967274724498,0
41.82588136957796,-121.14967274724498,0
41.84543548399459,-121.14967274724498,0
41.86498959841123,-121.14967274724498,0
41.884543712827856,-121.14967274724498,0
41.90409782724449,-121.14967274724498,0
41.92365194166113,-121.14967274724498,0
41.94320605607776,-121.14967274724498,0
41.96276017049439,-121.14967274724498,0
41.98231428491103,-121.14967274724498,0
35.50990241300517,-121.1281001902192,0
35.52945652742181,-121.1281001902192,0
35.54901064183844,-121.1281001902192,0
35.56856475625507,-121.1281001902192,0
35.58811887067171,-121.1281001902192,0
35.60767298508834,-121.1281001902192,0
35.62722709950498,-121.1281001902192,0
35.646781213921614,-121.1281001902192,0
35.66633532833824,-121.1281001902192,0
35.68588944275488,-121.1281001902192,0
35.70544355717151,-121.1281001902192,0
35.72499767158815,-121.1281001902192,0
35.74455178600478,-121.1281001902192,0
35.76410590042141,-121.1281001902192,0
35.78366001483805,-121.1281001902192,0
35.803214129254684,-121.1281001902192,0
35.82276824367132,-121.1281001902192,0
35.84232235808795,-121.1281001902192,0
35.86187647250458,-121.1281001902192,0
35.88143058692122,-121.1281001902192,0
35.900984701337855,-121.1281001902192,0
35.92053881575448,-121.1281001902192,0
35.94009293017112,-121.1281001902192,0
35.959647044587754,-121.1281001902192,0
35.97920115900439,-121.1281001902192,0
35.998755273421025,-121.1281001902192,0
36.018309387837654,-121.1281001902192,0
36.03786350225429,-121.1281001902192,0
36.057417616670925,-121.1281001902192,0
36.07697173108756,-121.1281001902192,0
36.09652584550419,-121.1281001902192,0
36.116079959920825,-121.1281001902192,0
36.13563407433746,-121.1281001902192,0
36.155188188754096,-121.1281001902192,0
36.17474230317073,-121.1281001902192,0
36.19429641758736,-121.1281001902192,0
36.213850532003995,-121.1281001902192,0
36.23340464642063,-121.1281001902192,0
36.25295876083727,-121.1281001902192,0
36.272512875253895,-121.1281001902192,0
36.29206698967053,-121.1281001902192,0
36.311621104087166,-121.1281001902192,0
36.3311752185038,-121.1281001902192,0
36.35072933292044,-121.1281001902192,0
36.370283447337066,-121.1281001902192,0
36.3898375617537,-121.1281001902192,0
36.40939167617034,-121.1281001902192,0
36.42894579058697,-121.1281001902192,0
36.4484999050036,-121.1281001902192,0
36.46805401942024,-121.1281001902192,0
36.48760813383687,-121.1281001902192,0
36.50716224825351,-121.1281001902192,0
36.52671636267014,-121.1281001902192,0
36.54627047708677,-121.1281001902192,0
36.56582459150341,-121.1281001902192,0
36.58537870592004,-121.1281001902192,0
36.60493282033668,-121.1281001902192,0
36.62448693475331,-121.1281001902192,0
36.64404104916994,-121.1281001902192,0
36.66359516358658,-121.1281001902192,0
36.683149278003214,-121.1281001902192,0
36.70270339241985,-121.1281001902192,0
36.722257506836485,-121.1281001902192,0
36.74181162125311,-121.1281001902192,0
36.76136573566975,-121.1281001902192,0
36.780919850086384,-121.1281001902192,0
36.80047396450302,-121.1281001902192,0
36.82002807891965,-121.1281001902192,0
36.839582193336284,-121.1281001902192,0
36.85913630775292,-121.1281001902192,0
36.878690422169555,-121.1281001902192,0
36.89824453658619,-121.1281001902192,0
36.91779865100282,-121.1281001902192,0
36.937352765419455,-121.1281001902192,0
36.95690687983609,-121.1281001902192,0
36.976460994252726,-121.1281001902192,0
36.996015108669354,-121.1281001902192,0
37.01556922308599,-121.1281001902192,0
37.035123337502625,-121.1281001902192,0
37.05467745191926,-121.1281001902192,0
37.0742315663359,-121.1281001902192,0
37.093785680752525,-121.1281001902192,0
37.11333979516916,-121.1281001902192,0
37.132893909585796,-121.1281001902192,0
37.15244802400243,-121.1281001902192,0
37.17200213841906,-121.1281001902192,0
37.191556252835696,-121.1281001902192,0
37.21111036725233,-121.1281001902192,0
37.23066448166897,-121.1281001902192,0
37.2502185960856,-121.1281001902192,0
37.26977271050223,-121.1281001902192,0
37.28932682491887,-121.1281001902192,0
37.3088809393355,-121.1281001902192,0
37.32843505375214,-121.1281001902192,0
37.347989168168766,-121.1281001902192,0
37.3675432825854,-121.1281001902192,0
37.38709739700204,-121.1281001902192,0
37.40665151141867,-121.1281001902192,0
37.42620562583531,-121.1281001902192,0
37.44575974025194,-121.1281001902192,0
37.46531385466857,-121.1281001902192,0
37.48486796908521,-121.1281001902192,0
37.504422083501844,-121.1281001902192,0
37.52397619791847,-121.1281001902192,0
37.54353031233511,-121.1281001902192,0
37.56308442675174,-121.1281001902192,0
37.58263854116838,-121.1281001902192,0
37.602192655585014,-121.1281001902192,0
37.62174677000164,-121.1281001902192,0
37.64130088441828,-121.1281001902192,0
37.660854998834914,-121.1281001902192,0
37.68040911325155,-121.1281001902192,0
37.69996322766818,-121.1281001902192,0
37.71951734208481,-121.1281001902192,0
37.73907145650145,-121.1281001902192,0
37.758625570918085,-121.1281001902192,0
37.77817968533472,-121.1281001902192,0
37.79773379975135,-121.1281001902192,0
37.817287914167984,-121.1281001902192,0
37.83684202858462,-121.1281001902192,0
37.856396143001255,-121.1281001902192,0
37.875950257417884,-121.1281001902192,0
37.89550437183452,-121.1281001902192,0
37.915058486251155,-121.1281001902192,0
37.93461260066779,-121.1281001902192,0
37.954166715084426,-121.1281001902192,0
37.973720829501055,-121.1281001902192,0
37.99327494391769,-121.1281001902192,0
38.012829058334326,-121.1281001902192,0
38.03238317275096,-121.1281001902192,0
38.05193728716759,-121.1281001902192,0
38.071491401584225,-121.1281001902192,0
38.09104551600086,-121.1281001902192,0
38.1105996304175,-121.1281001902192,0
38.13015374483413,-121.1281001902192,0
38.14970785925076,-121.1281001902192,0
38.169261973667396,-121.1281001902192,0
38.18881608808403,-121.1281001902192,0
38.20837020250067,-121.1281001902192,0
38.227924316917296,-121.1281001902192,0
38.24747843133393,-121.1281001902192,0
38.26703254575057,-121.1281001902192,0
38.2865866601672,-121.1281001902192,0
38.30614077458384,-121.1281001902192,0
38.32569488900047,-121.1281001902192,0
38.3452490034171,-121.1281001902192,0
38.36480311783374,-121.1281001902192,0
38.38435723225037,-121.1281001902192,0
38.403911346667,-121.1281001902192,0
38.42346546108364,-121.1281001902192,0
38.44301957550027,-121.1281001902192,0
38.46257368991691,-121.1281001902192,0
38.482127804333544,-121.1281001902192,0
38.50168191875017,-121.1281001902192,0
38.52123603316681,-121.1281001902192,0
38.540790147583444,-121.1281001902192,0
38.56034426200008,-121.1281001902192,0
38.57989837641671,-121.1281001902192,0
38.59945249083334,-121.1281001902192,0
38.61900660524998,-121.1281001902192,0
38.638560719666614,-121.1281001902192,0
38.65811483408325,-121.1281001902192,0
38.67766894849988,-121.1281001902192,0
38.697223062916514,-121.1281001902192,0
38.71677717733315,-121.1281001902192,0
38.736331291749785,-121.1281001902192,0
38.75588540616641,-121.1281001902192,0
38.77543952058305,-121.1281001902192,0
38.794993634999685,-121.1281001902192,0
38.81454774941632,-121.1281001902192,0
38.834101863832956,-121.1281001902192,0
38.85365597824959,-121.1281001902192,0
38.87321009266622,-121.1281001902192,0
38.892764207082855,-121.1281001902192,0
38.91231832149949,-121.1281001902192,0
38.93187243591613,-121.1281001902192,0
38.951426550332755,-121.1281001902192,0
38.97098066474939,-121.1281001902192,0
38.990534779166026,-121.1281001902192,0
39.01008889358266,-121.1281001902192,0
39.0296430079993,-121.1281001902192,0
39.049197122415926,-121.1281001902192,0
39.06875123683256,-121.1281001902192,0
39.0883053512492,-121.1281001902192,0
39.10785946566583,-121.1281001902192,0
39.12741358008246,-121.1281001902192,0
39.1469676944991,-121.1281001902192,0
39.16652180891573,-121.1281001902192,0
39.18607592333237,-121.1281001902192,0
39.205630037749,-121.1281001902192,0
39.22518415216563,-121.1281001902192,0
39.24473826658227,-121.1281001902192,0
39.2642923809989,-121.1281001902192,0
39.28384649541554,-121.1281001902192,0
39.30340060983217,-121.1281001902192,0
39.3229547242488,-121.1281001902192,0
39.34250883866544,-121.1281001902192,0
39.362062953082074,-121.1281001902192,0
39.38161706749871,-121.1281001902192,0
39.40117118191534,-121.1281001902192,0
39.42072529633197,-121.1281001902192,0
39.44027941074861,-121.1281001902192,0
39.459833525165244,-121.1281001902192,0
39.47938763958187,-121.1281001902192,0
39.49894175399851,-121.1281001902192,0
39.518495868415144,-121.1281001902192,0
39.53804998283178,-121.1281001902192,0
39.557604097248415,-121.1281001902192,0
39.57715821166504,-121.1281001902192,0
39.59671232608168,-121.1281001902192,0
39.616266440498315,-121.1281001902192,0
39.63582055491495,-121.1281001902192,0
39.65537466933158,-121.1281001902192,0
39.674928783748214,-121.1281001902192,0
39.69448289816485,-121.1281001902192,0
39.714037012581485,-121.1281001902192,0
39.73359112699812,-121.1281001902192,0
39.75314524141475,-121.1281001902192,0
39.772699355831385,-121.1281001902192,0
39.79225347024802,-121.1281001902192,0
39.811807584664656,-121.1281001902192,0
39.831361699081285,-121.1281001902192,0
39.85091581349792,-121.1281001902192,0
39.870469927914556,-121.1281001902192,0
39.89002404233119,-121.1281001902192,0
39.90957815674783,-121.1281001902192,0
39.929132271164455,-121.1281001902192,0
39.94868638558109,-121.1281001902192,0
39.96824049999773,-121.1281001902192,0
39.98779461441436,-121.1281001902192,0
40.00734872883099,-121.1281001902192,0
40.026902843247626,-121.1281001902192,0
40.04645695766426,-121.1281001902192,0
40.0660110720809,-121.1281001902192,0
40.08556518649753,-121.1281001902192,0
40.10511930091416,-121.1281001902192,0
40.1246734153308,-121.1281001902192,0
40.14422752974743,-121.1281001902192,0
40.16378164416407,-121.1281001902192,0
40.1833357585807,-121.1281001902192,0
40.20288987299733,-121.1281001902192,0
40.22244398741397,-121.1281001902192,0
40.2419981018306,-121.1281001902192,0
40.26155221624724,-121.1281001902192,0
40.28110633066387,-121.1281001902192,0
40.3006604450805,-121.1281001902192,0
40.32021455949714,-121.1281001902192,0
40.339768673913774,-121.1281001902192,0
40.3593227883304,-121.1281001902192,0
40.37887690274704,-121.1281001902192,0
40.398431017163674,-121.1281001902192,0
40.41798513158031,-121.1281001902192,0
40.437539245996945,-121.1281001902192,0
40.45709336041358,-121.1281001902192,0
40.47664747483021,-121.1281001902192,0
40.496201589246844,-121.1281001902192,0
40.51575570366348,-121.1281001902192,0
40.53530981808011,-121.1281001902192,0
40.554863932496744,-121.1281001902192,0
40.57441804691338,-121.1281001902192,0
40.593972161330015,-121.1281001902192,0
40.61352627574665,-121.1281001902192,0
40.633080390163286,-121.1281001902192,0
40.652634504579915,-121.1281001902192,0
40.67218861899655,-121.1281001902192,0
40.691742733413186,-121.1281001902192,0
40.711296847829814,-121.1281001902192,0
40.73085096224645,-121.1281001902192,0
40.750405076663085,-121.1281001902192,0
40.76995919107972,-121.1281001902192,0
40.78951330549636,-121.1281001902192,0
40.80906741991299,-121.1281001902192,0
40.82862153432962,-121.1281001902192,0
40.848175648746256,-121.1281001902192,0
40.86772976316289,-121.1281001902192,0
40.88728387757952,-121.1281001902192,0
40.906837991996156,-121.1281001902192,0
40.92639210641279,-121.1281001902192,0
40.94594622082943,-121.1281001902192,0
40.96550033524606,-121.1281001902192,0
40.9850544496627,-121.1281001902192,0
41.00460856407933,-121.1281001902192,0
41.02416267849596,-121.1281001902192,0
41.0437167929126,-121.1281001902192,0
41.063270907329226,-121.1281001902192,0
41.08282502174586,-121.1281001902192,0
41.1023791361625,-121.1281001902192,0
41.12193325057913,-121.1281001902192,0
41.14148736499577,-121.1281001902192,0
41.161041479412404,-121.1281001902192,0
41.18059559382903,-121.1281001902192,0
41.20014970824567,-121.1281001902192,0
41.219703822662304,-121.1281001902192,0
41.23925793707893,-121.1281001902192,0
41.25881205149557,-121.1281001902192,0
41.2783661659122,-121.1281001902192,0
41.29792028032884,-121.1281001902192,0
41.317474394745474,-121.1281001902192,0
41.33702850916211,-121.1281001902192,0
41.35658262357874,-121.1281001902192,0
41.376136737995374,-121.1281001902192,0
41.39569085241201,-121.1281001902192,0
41.41524496682864,-121.1281001902192,0
41.434799081245274,-121.1281001902192,0
41.45435319566191,-121.1281001902192,0
41.473907310078545,-121.1281001902192,0
41.49346142449518,-121.1281001902192,0
41.513015538911816,-121.1281001902192,0
41.532569653328444,-121.1281001902192,0
41.55212376774508,-121.1281001902192,0
41.571677882161715,-121.1281001902192,0
41.591231996578344,-121.1281001902192,0
41.61078611099498,-121.1281001902192,0
41.630340225411615,-121.1281001902192,0
41.64989433982825,-121.1281001902192,0
41.669448454244886,-121.1281001902192,0
41.68900256866152,-121.1281001902192,0
41.70855668307815,-121.1281001902192,0
41.728110797494786,-121.1281001902192,0
41.74766491191142,-121.1281001902192,0
41.76721902632806,-121.1281001902192,0
41.786773140744685,-121.1281001902192,0
41.80632725516132,-121.1281001902192,0
41.82588136957796,-121.1281001902192,0
41.84543548399459,-121.1281001902192,0
41.86498959841123,-121.1281001902192,0
41.884543712827856,-121.1281001902192,0
41.90409782724449,-121.1281001902192,0
41.92365194166113,-121.1281001902192,0
41.94320605607776,-121.1281001902192,0
41.96276017049439,-121.1281001902192,0
41.98231428491103,-121.1281001902192,0
35.490348298588536,-121.10652763319344,0
35.50990241300517,-121.10652763319344,0
35.52945652742181,-121.10652763319344,0
35.54901064183844,-121.10652763319344,0
35.56856475625507,-121.10652763319344,0
35.58811887067171,-121.10652763319344,0
35.60767298508834,-121.10652763319344,0
35.62722709950498,-121.10652763319344,0
35.646781213921614,-121.10652763319344,0
35.66633532833824,-121.10652763319344,0
35.68588944275488,-121.10652763319344,0
35.70544355717151,-121.10652763319344,0
35.72499767158815,-121.10652763319344,0
35.74455178600478,-121.10652763319344,0
35.76410590042141,-121.10652763319344,0
35.78366001483805,-121.10652763319344,0
35.803214129254684,-121.10652763319344,0
35.82276824367132,-121.10652763319344,0
35.84232235808795,-121.10652763319344,0
35.86187647250458,-121.10652763319344,0
35.88143058692122,-121.10652763319344,0
35.900984701337855,-121.10652763319344,0
35.92053881575448,-121.10652763319344,0
35.94009293017112,-121.10652763319344,0
35.959647044587754,-121.10652763319344,0
35.97920115900439,-121.10652763319344,0
35.998755273421025,-121.10652763319344,0
36.018309387837654,-121.10652763319344,0
36.03786350225429,-121.10652763319344,0
36.057417616670925,-121.10652763319344,0
36.07697173108756,-121.10652763319344,0
36.09652584550419,-121.10652763319344,0
36.116079959920825,-121.10652763319344,0
36.13563407433746,-121.10652763319344,0
36.155188188754096,-121.10652763319344,0
36.17474230317073,-121.10652763319344,0
36.19429641758736,-121.10652763319344,0
36.213850532003995,-121.10652763319344,0
36.23340464642063,-121.10652763319344,0
36.25295876083727,-121.10652763319344,0
36.272512875253895,-121.10652763319344,0
36.29206698967053,-121.10652763319344,0
36.311621104087166,-121.10652763319344,0
36.3311752185038,-121.10652763319344,0
36.35072933292044,-121.10652763319344,0
36.370283447337066,-121.10652763319344,0
36.3898375617537,-121.10652763319344,0
36.40939167617034,-121.10652763319344,0
36.42894579058697,-121.10652763319344,0
36.4484999050036,-121.10652763319344,0
36.46805401942024,-121.10652763319344,0
36.48760813383687,-121.10652763319344,0
36.50716224825351,-121.10652763319344,0
36.52671636267014,-121.10652763319344,0
36.54627047708677,-121.10652763319344,0
36.56582459150341,-121.10652763319344,0
36.58537870592004,-121.10652763319344,0
36.60493282033668,-121.10652763319344,0
36.62448693475331,-121.10652763319344,0
36.64404104916994,-121.10652763319344,0
36.66359516358658,-121.10652763319344,0
36.683149278003214,-121.10652763319344,0
36.70270339241985,-121.10652763319344,0
36.722257506836485,-121.10652763319344,0
36.74181162125311,-121.10652763319344,0
36.76136573566975,-121.10652763319344,0
36.780919850086384,-121.10652763319344,0
36.80047396450302,-121.10652763319344,0
36.82002807891965,-121.10652763319344,0
36.839582193336284,-121.10652763319344,0
36.85913630775292,-121.10652763319344,0
36.878690422169555,-121.10652763319344,0
36.89824453658619,-121.10652763319344,0
36.91779865100282,-121.10652763319344,0
36.937352765419455,-121.10652763319344,0
36.95690687983609,-121.10652763319344,0
36.976460994252726,-121.10652763319344,0
36.996015108669354,-121.10652763319344,0
37.01556922308599,-121.10652763319344,0
37.035123337502625,-121.10652763319344,0
37.05467745191926,-121.10652763319344,0
37.0742315663359,-121.10652763319344,0
37.093785680752525,-121.10652763319344,0
37.11333979516916,-121.10652763319344,0
37.132893909585796,-121.10652763319344,0
37.15244802400243,-121.10652763319344,0
37.17200213841906,-121.10652763319344,0
37.191556252835696,-121.10652763319344,0
37.21111036725233,-121.10652763319344,0
37.23066448166897,-121.10652763319344,0
37.2502185960856,-121.10652763319344,0
37.26977271050223,-121.10652763319344,0
37.28932682491887,-121.10652763319344,0
37.3088809393355,-121.10652763319344,0
37.32843505375214,-121.10652763319344,0
37.347989168168766,-121.10652763319344,0
37.3675432825854,-121.10652763319344,0
37.38709739700204,-121.10652763319344,0
37.40665151141867,-121.10652763319344,0
37.42620562583531,-121.10652763319344,0
37.44575974025194,-121.10652763319344,0
37.46531385466857,-121.10652763319344,0
37.48486796908521,-121.10652763319344,0
37.504422083501844,-121.10652763319344,0
37.52397619791847,-121.10652763319344,0
37.54353031233511,-121.10652763319344,0
37.56308442675174,-121.10652763319344,0
37.58263854116838,-121.10652763319344,0
37.602192655585014,-121.10652763319344,0
37.62174677000164,-121.10652763319344,0
37.64130088441828,-121.10652763319344,0
37.660854998834914,-121.10652763319344,0
37.68040911325155,-121.10652763319344,0
37.69996322766818,-121.10652763319344,0
37.71951734208481,-121.10652763319344,0
37.73907145650145,-121.10652763319344,0
37.758625570918085,-121.10652763319344,0
37.77817968533472,-121.10652763319344,0
37.79773379975135,-121.10652763319344,0
37.817287914167984,-121.10652763319344,0
37.83684202858462,-121.10652763319344,0
37.856396143001255,-121.10652763319344,0
37.875950257417884,-121.10652763319344,0
37.89550437183452,-121.10652763319344,0
37.915058486251155,-121.10652763319344,0
37.93461260066779,-121.10652763319344,0
37.954166715084426,-121.10652763319344,0
37.973720829501055,-121.10652763319344,0
37.99327494391769,-121.10652763319344,0
38.012829058334326,-121.10652763319344,0
38.03238317275096,-121.10652763319344,0
38.05193728716759,-121.10652763319344,0
38.071491401584225,-121.10652763319344,0
38.09104551600086,-121.10652763319344,0
38.1105996304175,-121.10652763319344,0
38.13015374483413,-121.10652763319344,0
38.14970785925076,-121.10652763319344,0
38.169261973667396,-121.10652763319344,0
38.18881608808403,-121.10652763319344,0
38.20837020250067,-121.10652763319344,0
38.227924316917296,-121.10652763319344,0
38.24747843133393,-121.10652763319344,0
38.26703254575057,-121.10652763319344,0
38.2865866601672,-121.10652763319344,0
38.30614077458384,-121.10652763319344,0
38.32569488900047,-121.10652763319344,0
38.3452490034171,-121.10652763319344,0
38.36480311783374,-121.10652763319344,0
38.38435723225037,-121.10652763319344,0
38.403911346667,-121.10652763319344,0
38.42346546108364,-121.10652763319344,0
38.44301957550027,-121.10652763319344,0
38.46257368991691,-121.10652763319344,0
38.482127804333544,-121.10652763319344,0
38.50168191875017,-121.10652763319344,0
38.52123603316681,-121.10652763319344,0
38.540790147583444,-121.10652763319344,0
38.56034426200008,-121.10652763319344,0
38.57989837641671,-121.10652763319344,0
38.59945249083334,-121.10652763319344,0
38.61900660524998,-121.10652763319344,0
38.638560719666614,-121.10652763319344,0
38.65811483408325,-121.10652763319344,0
38.67766894849988,-121.10652763319344,0
38.697223062916514,-121.10652763319344,0
38.71677717733315,-121.10652763319344,0
38.736331291749785,-121.10652763319344,0
38.75588540616641,-121.10652763319344,0
38.77543952058305,-121.10652763319344,0
38.794993634999685,-121.10652763319344,0
38.81454774941632,-121.10652763319344,0
38.834101863832956,-121.10652763319344,0
38.85365597824959,-121.10652763319344,0
38.87321009266622,-121.10652763319344,0
38.892764207082855,-121.10652763319344,0
38.91231832149949,-121.10652763319344,0
38.93187243591613,-121.10652763319344,0
38.951426550332755,-121.10652763319344,0
38.97098066474939,-121.10652763319344,0
38.990534779166026,-121.10652763319344,0
39.01008889358266,-121.10652763319344,0
39.0296430079993,-121.10652763319344,0
39.049197122415926,-121.10652763319344,0
39.06875123683256,-121.10652763319344,0
39.0883053512492,-121.10652763319344,0
39.10785946566583,-121.10652763319344,0
39.12741358008246,-121.10652763319344,0
39.1469676944991,-121.10652763319344,0
39.16652180891573,-121.10652763319344,0
39.18607592333237,-121.10652763319344,0
39.205630037749,-121.10652763319344,0
39.22518415216563,-121.10652763319344,0
39.24473826658227,-121.10652763319344,0
39.2642923809989,-121.10652763319344,0
39.28384649541554,-121.10652763319344,0
39.30340060983217,-121.10652763319344,0
39.3229547242488,-121.10652763319344,0
39.34250883866544,-121.10652763319344,0
39.362062953082074,-121.10652763319344,0
39.38161706749871,-121.10652763319344,0
39.40117118191534,-121.10652763319344,0
39.42072529633197,-121.10652763319344,0
39.44027941074861,-121.10652763319344,0
39.459833525165244,-121.10652763319344,0
39.47938763958187,-121.10652763319344,0
39.49894175399851,-121.10652763319344,0
39.518495868415144,-121.10652763319344,0
39.53804998283178,-121.10652763319344,0
39.557604097248415,-121.10652763319344,0
39.57715821166504,-121.10652763319344,0
39.59671232608168,-121.10652763319344,0
39.616266440498315,-121.10652763319344,0
39.63582055491495,-121.10652763319344,0
39.65537466933158,-121.10652763319344,0
39.674928783748214,-121.10652763319344,0
39.69448289816485,-121.10652763319344,0
39.714037012581485,-121.10652763319344,0
39.73359112699812,-121.10652763319344,0
39.75314524141475,-121.10652763319344,0
39.772699355831385,-121.10652763319344,0
39.79225347024802,-121.10652763319344,0
39.811807584664656,-121.10652763319344,0
39.831361699081285,-121.10652763319344,0
39.85091581349792,-121.10652763319344,0
39.870469927914556,-121.10652763319344,0
39.89002404233119,-121.10652763319344,0
39.90957815674783,-121.10652763319344,0
39.929132271164455,-121.10652763319344,0
39.94868638558109,-121.10652763319344,0
39.96824049999773,-121.10652763319344,0
39.98779461441436,-121.10652763319344,0
40.00734872883099,-121.10652763319344,0
40.026902843247626,-121.10652763319344,0
40.04645695766426,-121.10652763319344,0
40.0660110720809,-121.10652763319344,0
40.08556518649753,-121.10652763319344,0
40.10511930091416,-121.10652763319344,0
40.1246734153308,-121.10652763319344,0
40.14422752974743,-121.10652763319344,0
40.16378164416407,-121.10652763319344,0
40.1833357585807,-121.10652763319344,0
40.20288987299733,-121.10652763319344,0
40.22244398741397,-121.10652763319344,0
40.2419981018306,-121.10652763319344,0
40.26155221624724,-121.10652763319344,0
40.28110633066387,-121.10652763319344,0
40.3006604450805,-121.10652763319344,0
40.32021455949714,-121.10652763319344,0
40.339768673913774,-121.10652763319344,0
40.3593227883304,-121.10652763319344,0
40.37887690274704,-121.10652763319344,0
40.398431017163674,-121.10652763319344,0
40.41798513158031,-121.10652763319344,0
40.437539245996945,-121.10652763319344,0
40.45709336041358,-121.10652763319344,0
40.47664747483021,-121.10652763319344,0
40.496201589246844,-121.10652763319344,0
40.51575570366348,-121.10652763319344,0
40.53530981808011,-121.10652763319344,0
40.554863932496744,-121.10652763319344,0
40.57441804691338,-121.10652763319344,0
40.593972161330015,-121.10652763319344,0
40.61352627574665,-121.10652763319344,0
40.633080390163286,-121.10652763319344,0
40.652634504579915,-121.10652763319344,0
40.67218861899655,-121.10652763319344,0
40.691742733413186,-121.10652763319344,0
40.711296847829814,-121.10652763319344,0
40.73085096224645,-121.10652763319344,0
40.750405076663085,-121.10652763319344,0
40.76995919107972,-121.10652763319344,0
40.78951330549636,-121.10652763319344,0
40.80906741991299,-121.10652763319344,0
40.82862153432962,-121.10652763319344,0
40.848175648746256,-121.10652763319344,0
40.86772976316289,-121.10652763319344,0
40.88728387757952,-121.10652763319344,0
40.906837991996156,-121.10652763319344,0
40.92639210641279,-121.10652763319344,0
40.94594622082943,-121.10652763319344,0
40.96550033524606,-121.10652763319344,0
40.9850544496627,-121.10652763319344,0
41.00460856407933,-121.10652763319344,0
41.02416267849596,-121.10652763319344,0
41.0437167929126,-121.10652763319344,0
41.063270907329226,-121.10652763319344,0
41.08282502174586,-121.10652763319344,0
41.1023791361625,-121.10652763319344,0
