Latitude,Longitude,State,panel.area,power,panels,landscape.area,water,urban,Address,demand_10km_MWh,demand_20km_MWh,demand_50km_MWh
42.5047457332379,-70.8951848666039,MA,0.0004218800539236,,3.0,0.0006064664882719,0.0,1.0,"15 Pacific St, Salem, MA 01970, USA",4974154.736842105,4974154.736842105,4974154.736842105
39.5781041499911,-77.3663913499764,MD,0.0002812533692824,,2.0,2.45321347899735e-05,0.0,0.0,"8626 Blacks Mill Rd, Thurmont, MD 21788, USA",4974154.736842105,4974154.736842105,4974154.736842105
40.2224810317763,-74.0818723685179,NJ,0.0035156671160308,,25.0,0.0234492129205912,0.0,0.0,"3540 NJ-66, Neptune Township, NJ 07753, USA",4974154.736842105,4974154.736842105,4974154.736842105
38.5894098249834,-76.0928529999571,MD,0.0005625067385649,,4.0,4.9411975197494e-05,0.0,1.0,"103 Maple Ave, Cambridge, MD 21613, USA",4974154.736842105,4974154.736842105,4974154.736842105
38.7494770499997,-76.2181892000072,MD,0.0002812533692824,,2.0,6.30295115485787e-05,0.0,0.0,"7308 Drum Point Rd, St Michaels, MD 21663, USA",4974154.736842105,4974154.736842105,4974154.736842105
42.8465772571422,-71.2641497714083,NH,0.0019687735849772,,14.0,0.0002133289172761,0.0,1.0,"183 Rockingham Rd, Windham, NH 03087, USA",4974154.736842105,4974154.736842105,4974154.736842105
42.2272047679674,-71.2485500884005,MA,0.0032344137467483,,23.0,0.030448966393739,0.0,0.0,"211 Powisset St, Dover, MA 02030, USA",4974154.736842105,4974154.736842105,4974154.736842105
28.2247687999937,-80.7154292599811,FL,0.0007031334232061,,5.0,0.0001250547637818,0.0,1.0,"8225 N Wickham Rd, Melbourne, FL 32940, USA",4974154.736842105,4974154.736842105,4974154.736842105
39.6511158738935,-121.6482468678,CA,0.0243636519959951,1.76528992617814,20.0,0.281726777667046,0.0,0.0,"Student Health Clinic, Oroville, CA 95965, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.2632776920968,-120.707991112871,CA,0.0004881498101139,,44.0,0.215185756166052,0.0,1.0,"1890 Diablo Dr, San Luis Obispo, CA 93405, USA",4974154.736842105,4974154.736842105,4974154.736842105
38.5570231303086,-121.748822494534,CA,0.0043786254983017,,29.0,0.038416484764792,0.0,1.0,"315 E 14th St, Davis, CA 95616, USA",4974154.736842105,4974154.736842105,16771580.736842105
35.6371161700699,-120.859492966358,CA,0.0003240306621752,,13.0,0.0005543584174886,0.0,0.0,"9349 Adelaida Rd, Paso Robles, CA 93446, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.6511079402254,-120.710920375324,CA,0.0119911940412612,0.971454885708882,1229.0,1.63142233779103,0.0,0.0,"3575 Mustang Springs Rd, Paso Robles, CA 93446, USA",4974154.736842105,4974154.736842105,4974154.736842105
36.2302949499963,-121.766395834649,CA,0.0042481621104776,,7.0,0.0079956407557819,0.0,0.0,"66JM+4C Loma Vista, Big Sur, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.6898228563318,-120.599436294258,CA,6.31532943062484e-05,,6.0,0.0043506423244476,0.0,0.0,"5990 Deer Creek Way, Paso Robles, CA 93446, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.6414436891662,-120.722658147069,CA,9.03328447695821e-05,,5.0,0.0010389962378777,0.0,0.0,"2080 Cielo Vista Rd, Paso Robles, CA 93446, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5928872738967,-120.547122707364,CA,0.0001030438917335,,10.0,0.0002043164616972,0.0,0.0,"HFV3+55 Paso Robles, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5865028587379,-120.554042214324,CA,0.000122034403393,,11.0,0.0002570362672917,0.0,0.0,"HCPW+J9 Paso Robles, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.6099089640197,-120.587084820025,CA,0.0005265870010487,,15.0,0.607869310888767,0.0,0.0,"6130 Dresser Ranch Pl, Paso Robles, CA 93446, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5718246645038,-120.594644934273,CA,0.0001065482280738,,6.0,0.0001634980176089,0.0,0.0,"5595 Creston Rd, Paso Robles, CA 93446, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5410057417362,-120.576582985519,CA,0.0001599942649919,,5.0,0.0002145938063495,0.0,0.0,"225 Spanish Oaks Ln, Templeton, CA 93465, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.6569876255885,-120.596400315979,CA,0.0109238681205697,0.898074984236886,66.0,1.81494472736901,0.0,0.0,"5625 CA-46, Paso Robles, CA 93446, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5335826288866,-120.616839994352,CA,0.0001011311432132,,9.0,0.0071758464279174,0.0,0.0,"4490 S El Pomar Rd, Templeton, CA 93465, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.4863086584516,-120.61289216453,CA,9.14648485887446e-05,,5.0,0.0018852084016297,0.0,0.0,"F9PP+GR Atascadero, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5069735186435,-120.652380493616,CA,0.0002156389174368,,23.0,0.0345653984941766,0.0,0.0,"4190 Templeton Rd, Atascadero, CA 93422, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5090857445802,-120.638165066928,CA,0.0001599692470984,,10.0,0.0493746800386123,0.0,0.0,"3501 Creston-Eureka Rd, Templeton, CA 93465, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.6561300644031,-120.663555649891,CA,0.0003589301813495,,28.0,0.326708868984461,0.0,0.0,"1670 Circle B Rd, Paso Robles, CA 93446, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.0752373044823,-120.568855457214,CA,0.0009638418033062,,52.0,3.19571892732429,0.0,0.0,"464 Aloma Way, Arroyo Grande, CA 93420, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.0950417574295,-120.574011582934,CA,0.000383570493374,,22.0,0.137858937034555,0.0,0.0,"2736 Sevada Ln, Arroyo Grande, CA 93420, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.0811587146908,-120.481960826257,CA,8.89304266199469e-05,,5.0,0.0001914184468314,0.0,0.0,"1055 Ridgecrest Pl, Nipomo, CA 93444, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.0676505309516,-120.59604733406,CA,0.0001045332442084,,6.0,0.0058989127707481,0.0,0.0,"2830 Giuseppe Way, Arroyo Grande, CA 93420, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.159665537911,-120.600470144847,CA,0.0008511345996866,,64.0,1.87283192614365,0.0,0.0,"1598 Vista Grande Ln, Arroyo Grande, CA 93420, USA",4974154.736842105,4974154.736842105,4974154.736842105
37.4222335335912,-122.0861838285,CA,0.0017855778077542,,14.0,0.0026809946740693,0.0,1.0,"Google Building 41, Mountain View, CA 94043, USA",5801624.736842105,10215782.736842105,11477067.736842105
35.1670410044455,-120.54365629776,CA,8.68032233305275e-05,,4.0,0.0060810057362057,0.0,0.0,"587 Corralitos Rd, Arroyo Grande, CA 93420, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5132898776585,-120.533863028517,CA,0.0001477887380903,,5.0,0.0013768719372113,0.0,0.0,"GF78+8F Creston, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5020491787875,-120.522600257726,CA,8.98226157017052e-05,,5.0,0.0071200940780304,0.0,0.0,"6655 Golden Pheasant Way, Creston, CA 93432, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.706822905,-120.57065258109,CA,0.000187163734585,,6.0,0.002055327848047,0.0,0.0,"2130 Presidio Way, San Miguel, CA 93451, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.514848384217,-120.73147969116,CA,2.61775517165661e-05,,4.0,3.64851783721242e-05,0.0,0.0,"3000 White Oak Ln, Templeton, CA 93465, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.0798592752047,-120.510695950612,CA,0.0004364611465831,,44.0,0.817507521318436,0.0,0.0,"426 Rim Rock Rd, Nipomo, CA 93444, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.0656267433698,-120.520861257402,CA,0.0003529556190744,,21.0,0.22600106400378,0.0,0.0,"1250 Futura Ln, Arroyo Grande, CA 93420, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.054287823347,-120.524851897113,CA,8.79604017008096e-05,,15.0,0.0066252453221781,0.0,0.0,"1155 Rolling Oaks Dr, Arroyo Grande, CA 93420, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.0395525861972,-120.514513327917,CA,0.0003270393515399,,18.0,0.823989989155766,0.0,1.0,"764 Pomeroy Rd, Nipomo, CA 93444, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.2397686999412,-120.678621499932,CA,0.0003503070403933,,6.0,0.0005605591976344,0.0,1.0,"4325 S Higuera St, San Luis Obispo, CA 93401, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.2538270301719,-120.762803714927,CA,0.0002194599001824,,12.0,0.0365402972924337,0.0,0.0,"4450 Prefumo Canyon Rd, San Luis Obispo, CA 93405, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.2241741125972,-120.649763153833,CA,0.0004287422202614,,42.0,0.341434737557173,0.0,0.0,"5049 Country Ln, San Luis Obispo, CA 93401, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.1377515257789,-120.554986809459,CA,7.39798036434222e-05,,5.0,0.006443359606988,0.0,1.0,"212 Country Hills Ln, Arroyo Grande, CA 93420, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5423735983089,-120.729090633536,CA,0.0001873393122141,,14.0,0.0249452018335835,0.0,1.0,"1060 Casteel Ln, Templeton, CA 93465, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.3978638422091,-120.631401390182,CA,0.0001248344130478,,9.0,0.0001436004518195,0.0,0.0,"99X9+4C Santa Margarita, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.42014890067,-120.618684244011,CA,0.0006492445957529,,45.0,0.85062023016715,0.0,0.0,"9185 Harvest Way, Atascadero, CA 93422, USA",4974154.736842105,4974154.736842105,4974154.736842105
38.4793030456954,-121.473691022485,CA,0.0047995237439423,,17.0,0.0140048413066864,0.0,1.0,"3100 Meadowview Rd, Sacramento, CA 95832, USA",4974154.736842105,15596537.736842105,17226081.736842103
35.2724722993844,-120.637095127178,CA,0.000202171945251,,15.0,0.113190390735865,0.0,1.0,"1697 El Cerrito Ct, San Luis Obispo, CA 93401, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5656390888877,-120.685661261343,CA,0.0001337940091881,,7.0,0.006305708858475,0.0,0.0,"375 Vaquero Rd, Templeton, CA 93465, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.2592754786228,-120.626978577074,CA,0.0003540635132973,,28.0,0.264057159603466,0.0,0.0,"3812 Sequoia Dr, San Luis Obispo, CA 93401, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5923082618108,-120.636164390521,CA,7.45241354228929e-05,,4.0,9.88995395796373e-05,0.0,0.0,"3050 Creston Rd, Paso Robles, CA 93446, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5829262221781,-120.707851920742,CA,0.0008730721860746,,35.0,1.59293933454227,0.0,0.0,"2212 Claassen Ranch Ln, Paso Robles, CA 93446, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5031801471357,-120.470165088257,CA,8.0502982661128e-05,,8.0,0.0001276953753232,0.0,0.0,"3680 Stage Springs Rd, Creston, CA 93432, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5845956387458,-120.608184169714,CA,0.0001853535264786,,8.0,0.000271867919445,0.0,0.0,"2550 Creston Ridge Ln, Paso Robles, CA 93446, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.57084436233,-120.637960884927,CA,0.0002141350990198,,8.0,0.0142488715926372,0.0,0.0,"28 Deer View Ln, Templeton, CA 93465, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5880851187248,-120.669035231801,CA,0.002365316456577,,149.0,5.41626745895207,0.0,0.0,"2325 Warm Springs Ln, Templeton, CA 93465, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.7423839941397,-120.570572465161,CA,0.0001281379993446,,10.0,0.0002744583593904,0.0,0.0,"PCRH+XQ Paso Robles, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.7187712086628,-120.571956915166,CA,7.6379889639793e-05,,11.0,0.0001120382541217,0.0,0.0,"6285 Hawk Ridge Pl, San Miguel, CA 93451, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.1812156930902,-120.560034921877,CA,0.0005271463941525,,25.0,0.793141015149474,0.0,0.0,"1935 Corbett Highlands Pl, Arroyo Grande, CA 93420, USA",4974154.736842105,4974154.736842105,4974154.736842105
38.6453964289873,-121.167423579759,CA,0.0742675785685724,,125.0,0.512284461407938,0.0,1.0,"JRWM+52 Folsom, CA, USA",4974154.736842105,6149197.736842105,16771580.736842105
37.8922356696447,-122.448683027934,CA,0.0003746258115917,,9.0,0.000528042129606,0.0,0.0,"3152 Paradise Dr, Belvedere Tiburon, CA 94920, USA",4974154.736842105,5901392.736842105,6235439.736842105
35.2105669908689,-120.560551669022,CA,0.0001801303649935,,10.0,0.166548707761288,0.0,0.0,"6640 Camino Poletti, San Luis Obispo, CA 93401, USA",4974154.736842105,4974154.736842105,4974154.736842105
37.283721671516,-122.054676734355,CA,0.000980475175973,,14.0,0.001590451653853,0.0,0.0,"21990 Prospect Rd, Saratoga, CA 95070, USA",4974154.736842105,9388312.736842105,10215782.736842105
35.1929819509157,-120.710721811342,CA,0.0011136575895441,,61.0,0.955874785368696,0.0,0.0,"6550 Avila Valley Dr, San Luis Obispo, CA 93405, USA",4974154.736842105,4974154.736842105,4974154.736842105
37.4111300188143,-121.980771126189,CA,0.0060158603372371,,20.0,0.0110779821005217,0.0,0.0,"5488 Marvell Ln, Santa Clara, CA 95054, USA",9388312.736842105,10215782.736842105,10549829.736842105
35.3803392731602,-120.667943947525,CA,2.30484202466905e-05,,4.0,8.11437819376588e-05,0.0,0.0,"8760 Tassajara Creek Rd, Santa Margarita, CA 93453, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.1921250893713,-120.437426192245,CA,0.0002128550064973,,11.0,0.0003193008179515,0.0,0.0,"5HR7+V2 Arroyo Grande, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5112883880697,-120.679543539646,CA,8.53944745883346e-05,,9.0,0.0100178684657812,0.0,1.0,"3825 La Luz Rd, Atascadero, CA 93422, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5150240887836,-120.669504809633,CA,7.37129782401025e-05,,5.0,7.37727583479136e-05,0.0,1.0,"3201 Via Del Sueno, Atascadero, CA 93422, USA",4974154.736842105,4974154.736842105,4974154.736842105
37.502217598239,-121.938941517122,CA,0.004369598098874,,27.0,0.0142416426204331,0.0,1.0,"Warm Springs / South Fremont, 45193 Warm Springs Blvd, Fremont, CA 94539, USA",4974154.736842105,9388312.736842105,10549829.736842105
35.6503421450174,-120.858208536623,CA,0.000111941466039,,25.0,0.000442672547087,0.0,0.0,"9430 Toyon Way, Paso Robles, CA 93446, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.0947097436257,-120.610630153319,CA,0.0003115748636014,,12.0,0.0006672339903451,0.0,1.0,"1972 Silver Spur Pl, Oceano, CA 93445, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.4924501190832,-120.6303351051,CA,0.0002442228459764,,35.0,0.0004877754066288,0.0,0.0,"3390 Adobe Canyon Rd, Atascadero, CA 93422, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.4930772033265,-120.646898692663,CA,8.53742882832885e-05,,8.0,0.0089103421192169,0.0,0.0,"7285 Sycamore Rd, Atascadero, CA 93422, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.4796771089197,-120.580079163577,CA,0.0001280893460847,,10.0,0.0077641649581529,0.0,0.0,"6753 Rocky Canyon Rd, Creston, CA 93432, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5567389226741,-120.51577167905,CA,0.0001916192636769,,11.0,0.0072037502675503,0.0,0.0,"4950 Rio Dosa Ln, Paso Robles, CA 93446, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5476115916101,-120.509958373213,CA,0.0003760900184013,,28.0,0.420324907955361,0.0,0.0,"4755 Devonshire Ln, Paso Robles, CA 93446, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.2627031306646,-120.696376870003,CA,0.0018506539229676,,12.0,0.0320994790555239,0.0,1.0,"28 Los Osos Valley Rd, San Luis Obispo, CA 93405, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5805409390949,-120.803645351933,CA,0.0001657370578199,,4.0,0.0002068178467005,0.0,0.0,"5985 Vineyard Dr, Paso Robles, CA 93446, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.231997503667,-120.623081973076,CA,0.0080720516231879,,6.0,0.009024256940864,0.0,0.0,"4910 Edna Rd, San Luis Obispo, CA 93401, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.6568975025815,-120.777190015022,CA,0.0001251716933809,,6.0,0.0041004668191708,0.0,0.0,"4520 Adelaida Rd, Paso Robles, CA 93446, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.487243588123,-120.881489799373,CA,9.09767836742103e-05,,6.0,0.0001400300683267,0.0,0.0,"1860 Cottonwood Cir, Paso Robles, CA 93446, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.4055927857131,-120.803104232734,CA,5.15460602037347e-05,,11.0,0.0001591997671628,0.0,0.0,"C54W+6Q Morro Bay, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5181400962838,-120.801232272686,CA,4.23411793261766e-05,,6.0,0.0051397126558646,0.0,0.0,"G59X+7G Atascadero, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5357224417347,-120.803010163312,CA,0.0002210392998438,,50.0,0.19548447249092,0.0,0.0,"5285 Santa Rita Ranch Rd, Templeton, CA 93465, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.6705285287539,-120.566579443309,CA,0.0089129254934154,,66.0,0.0273195955047607,0.0,0.0,"7000 CA-46, Paso Robles, CA 93446, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.2261008539369,-120.672513585995,CA,2.55903072729707e-05,,6.0,3.39461958110332e-05,0.0,0.0,"4977 Jespersen Rd, San Luis Obispo, CA 93401, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.2167241217746,-120.618284809135,CA,4.78927360735834e-05,,4.0,9.21974248550832e-05,0.0,0.0,"6023 Los Ranchos Rd, San Luis Obispo, CA 93401, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.2091372598025,-120.605855004724,CA,0.0005084008262641,,26.0,0.182001962046862,0.0,0.0,"470 Piedra Ct, San Luis Obispo, CA 93401, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.1474583604834,-120.521311010359,CA,0.000458152161133,,29.0,0.55785612947388,0.0,0.0,"955 Los Vineros Ln, Arroyo Grande, CA 93420, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.1513386173121,-120.543505099117,CA,0.0001163437382783,,7.0,0.0033406635012738,0.0,0.0,"2378 Left Ln, Arroyo Grande, CA 93420, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.1073871748477,-120.566943673039,CA,0.000563583327988,,35.0,0.39613841331708,0.0,0.0,"270 Falcon Crest Dr, Arroyo Grande, CA 93420, USA",4974154.736842105,4974154.736842105,4974154.736842105
37.3543593034642,-121.905270439718,CA,0.0076829783588759,,44.0,0.0794463350578546,0.0,1.0,"933V+PV San Jose, CA, USA",9388312.736842105,9388312.736842105,10215782.736842105
37.3203178974743,-121.86162642261,CA,0.0085751620355881,,27.0,0.154681996742427,0.0,1.0,"588 E Alma Ave, San Jose, CA 95112, USA",9388312.736842105,9388312.736842105,10215782.736842105
37.2817230367825,-121.827188594556,CA,0.0150235257643932,,86.0,3.10510190915219,0.0,1.0,"4053 San Ramon Way, San Jose, CA 95111, USA",4974154.736842105,9388312.736842105,10215782.736842105
37.3207124824975,-121.847536939984,CA,0.012046807534568,,81.0,1.47064226575994,0.0,1.0,"968 Chapel Hill Way, San Jose, CA 95122, USA",4974154.736842105,9388312.736842105,10215782.736842105
35.5764359210931,-120.793203517856,CA,0.0001662706147059,,6.0,0.0002465856087952,0.0,0.0,"5414 Vineyard Dr, Paso Robles, CA 93446, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.4767899827257,-120.537587874261,CA,2.19701119847596e-05,,5.0,3.01153304454056e-05,0.0,0.0,"7777 Webster Rd, Creston, CA 93432, USA",4974154.736842105,4974154.736842105,4974154.736842105
37.3495155074885,-121.935589438624,CA,0.003694771139549,,119.0,0.0572642770307809,0.0,1.0,"Paul L. Locatelli, S.J. Student Activities Center, Santa Clara, CA 95053, USA",9388312.736842105,9388312.736842105,10215782.736842105
37.3503505603491,-121.925938400668,CA,0.0014839700215011,,11.0,0.0016805090862959,0.0,1.0,"1123 Coleman Ave, San Jose, CA 95110, USA",9388312.736842105,9388312.736842105,10215782.736842105
37.3501082603262,-121.87281290071,CA,0.001735565057598,,8.0,0.0334086447223425,0.0,1.0,"1000 E Julian St, San Jose, CA 95116, USA",9388312.736842105,9388312.736842105,10215782.736842105
35.62018219485,-120.613306282812,CA,0.0002224838126322,,5.0,0.00035294562787,0.0,0.0,"1340 Penman Springs Rd, Paso Robles, CA 93446, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.6126353177462,-120.613330835323,CA,6.70206504706293e-05,,9.0,0.0001506054861843,0.0,0.0,"J97P+3M Paso Robles, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.5531567712298,-120.662151323255,CA,5.28836034424603e-05,,6.0,7.08380825147033e-05,0.0,0.0,"2450 Symphony Oaks Dr, Templeton, CA 93465, USA",4974154.736842105,4974154.736842105,4974154.736842105
37.9947994652996,-122.035177901267,CA,0.0008445747458018,,6.0,0.001295443972789,0.0,1.0,"2351 Olivera Rd, Concord, CA 94520, USA",4974154.736842105,4974154.736842105,6235439.736842105
37.9762512501568,-121.989458152572,CA,0.0049765965423844,,29.0,0.0442582917916775,0.0,1.0,"X2G6+G6 Concord, CA, USA",4974154.736842105,4974154.736842105,6235439.736842105
35.5338520163982,-120.729983146415,CA,0.000140075473411,,7.0,0.0027446102033257,0.0,0.0,"1620 White Oak Ln, Templeton, CA 93465, USA",4974154.736842105,4974154.736842105,4974154.736842105
37.9822127243446,-122.03548282388,CA,0.0044910262366719,,37.0,0.192435829596683,0.0,1.0,"2235 Bacon St, Concord, CA 94520, USA",4974154.736842105,4974154.736842105,6235439.736842105
35.4434107771437,-120.633259828633,CA,8.91258228234947e-05,,6.0,0.0044748928976878,0.0,0.0,"12448 El Camino Real, Atascadero, CA 93422, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.2838083677575,-120.752354757391,CA,0.0001910540926083,,6.0,0.0028518305070698,0.0,0.0,"76MX+G3 San Luis Obispo, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.6414458191316,-120.772000318596,CA,0.0002347272195238,,14.0,0.0006926278632637,0.0,0.0,"2820 Hidden Mountain Rd, Paso Robles, CA 93446, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.6461986764589,-120.80247874204,CA,0.0002742718718503,,10.0,0.0003448184463419,0.0,0.0,"5805 Adelaida Rd, Paso Robles, CA 93446, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.4813833545233,-120.696567465124,CA,4.2026197492145e-05,,5.0,0.0034288735423423,0.0,0.0,"9855 Santa Lucia Rd, Atascadero, CA 93422, USA",4974154.736842105,4974154.736842105,4974154.736842105
37.3426972849468,-121.850090979763,CA,0.0010212946813367,,8.0,0.0026493842074312,0.0,1.0,"Parking lot, 680 S 34th St, San Jose, CA 95116, USA",9388312.736842105,9388312.736842105,10215782.736842105
37.3058270179342,-121.80552233808,CA,0.0025049250104576,,10.0,0.0045243135672807,0.0,1.0,"1855 Daniel Maloney Dr, San Jose, CA 95121, USA",4974154.736842105,9388312.736842105,10215782.736842105
37.3627275692911,-121.873049290618,CA,0.0022916415082216,,12.0,0.0417741665598452,0.0,1.0,"1505 Nicora Ave, San Jose, CA 95133, USA",9388312.736842105,9388312.736842105,10215782.736842105
39.0982650013494,-123.484906530459,CA,9.3741674985853e-05,,6.0,0.0002061928898019,0.0,0.0,"5501 CA-128, Philo, CA 95466, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.7166081913035,-120.860369837283,CA,0.0002132787190116,,6.0,0.000326883601062,0.0,0.0,"P48Q+JV Lake Nacimiento, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
38.7927512229745,-121.207106459776,CA,0.0058283697189663,,42.0,0.0101695123991668,0.0,0.0,"QQVV+45 Rocklin, CA, USA",6149197.736842105,6149197.736842105,16771580.736842105
35.3211774619827,-120.670656598911,CA,5.25669976584613e-05,,4.0,0.0001553004510402,0.0,0.0,"88CH+FP Chorro, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.7464764105925,-120.669943082737,CA,0.0001328177012354,,7.0,0.0001879447519928,0.0,0.0,"8315 Mission Ln, San Miguel, CA 93451, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.2077467446051,-120.724249282783,CA,3.91305918768048e-05,,8.0,4.56367389112711e-05,0.0,0.0,"675G+38 Avila Beach, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
38.2946175619026,-122.336018781078,CA,0.0001264321127701,,14.0,0.0001493901924751,0.0,0.0,"1080 Stonebridge Dr, Napa, CA 94558, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.1344544083282,-120.594393515557,CA,8.83389254347421e-05,,7.0,0.0047412364661581,0.0,1.0,"530 Clinton Ct, Arroyo Grande, CA 93420, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.2823412071867,-120.652059753015,CA,0.0050197131552174,,69.0,0.0120625889620706,0.0,1.0,"1500 San Luis Dr, San Luis Obispo, CA 93401, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.6245703171503,-121.08743903686,CA,9.26237516105175e-05,,8.0,0.0001431799583435,0.0,0.0,"JWF7+R2 Cambria, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.1829634419013,-120.545276063359,CA,7.4556566226529e-05,,4.0,0.0067258549264036,0.0,0.0,"5FM3+5V Verde, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.1265066880399,-120.571560710876,CA,0.0005364420571029,,4.0,0.0008425208036005,0.0,1.0,"600 Crown Hill St, Arroyo Grande, CA 93420, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.150527548906,-120.574883923582,CA,0.0004870888432371,,28.0,0.305892614747554,0.0,0.0,"1055 Coffee Ln, Arroyo Grande, CA 93420, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.1588267857713,-120.559124622584,CA,0.0002759650951838,,16.0,0.456667757623196,0.0,0.0,"1983 Bee Canyon Rd, Arroyo Grande, CA 93420, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.1373644594832,-120.580230229678,CA,0.0001017357547627,,9.0,0.007200651856739,0.0,1.0,"4CP9+WW Arroyo Grande, CA, USA",4974154.736842105,4974154.736842105,4974154.736842105
35.165037309668,-120.51655113579,CA,0.0004642244875095,,28.0,0.167279215948056,0.0,0.0,"3595 Camino Purisima, Arroyo Grande, CA 93420, USA",4974154.736842105,4974154.736842105,4974154.736842105
37.6814623625688,-122.48316227847,CA,0.0047578764474037,,125.0,0.31984613960439,0.0,1.0,"163 Edgemont Dr, Daly City, CA 94015, USA",4974154.736842105,5901392.736842105,7062909.736842105
37.6907792211313,-122.456854357618,CA,0.0021317442021668,,15.0,0.0169221482708454,0.0,1.0,"504 Orange St, Daly City, CA 94014, USA",4974154.736842105,5901392.736842105,7062909.736842105
