ac_monthly,poa_monthly,solrad_monthly,dc_monthly,ac_annual,solrad_annual,capacity_factor,latitude,longitude
"[83184.78386318736, 88141.81952215129, 132661.9278887722, 139280.1268996775, 150362.1418239072, 149874.5157273202, 163667.6285816476, 160098.6208907221, 161378.8975252599, 142211.9473075036, 97388.70758702506, 82416.67709635]","[101.6452067092226, 111.8907518912099, 167.5512268037352, 181.5991118350166, 201.6811650577799, 207.6482695762488, 228.369682373235, 223.083407489778, 220.7477664235742, 186.9373776071937, 124.1809533976255, 102.5522622410632]","[3.278877635781374, 3.996098281828924, 5.404878283991459, 6.053303727833887, 6.505844034121932, 6.92160898587496, 7.366763947523709, 7.196238951283162, 7.358258880785806, 6.030237987328829, 4.139365113254182, 3.308137491647201]","[87377.69744801447, 92571.01479037842, 139028.9519108498, 145992.1871005796, 157653.9813474656, 157104.7911899996, 171463.4463626799, 167685.3239916593, 168783.9357534645, 148801.8215842102, 102183.8626760656, 86589.49264836824]",1550667.794713527,5.629967776771285,17.70168715426397,39.69448289816485,-121.77527690099244
"[142624.7257808087, 142725.8740506242, 166261.6597947302, 163008.7223857812, 164033.7820205755, 152355.9922125085, 153714.1847420929, 159253.9568991281, 163697.142337326, 167364.2700631827, 144440.2964805937, 135335.5819291644]","[176.4497516880398, 180.0163729166899, 215.4411124351667, 214.4778303594813, 217.928482171694, 208.225070907116, 213.7925262773761, 219.5832793888713, 221.9456119183728, 220.6200356895087, 182.6914334667408, 165.6291624196549]","[5.691927473807736, 6.429156175596069, 6.949713304360217, 7.149261011982708, 7.029951037796582, 6.940835696903866, 6.896533105721811, 7.083331593189397, 7.39818706394576, 7.116775344822862, 6.08971444889136, 5.342876207085641]","[149314.6226570442, 149840.9806784366, 174111.5151649073, 170676.4977813382, 171828.6099017824, 159678.7411570965, 161137.1273845608, 166794.1432878078, 171187.4656738045, 174917.0624898432, 151144.1528199163, 141710.5910976136]",1854816.188696516,6.676521872008667,21.17370078420674,34.66907549308991,-118.086369649585
"[81206.46683165706, 89529.0926035414, 119127.4870826028, 138403.073040092, 152896.8101199455, 147328.9312619767, 159719.0714118021, 160308.6589495263, 140921.7725606388, 139026.8694078439, 89719.00944049661, 77844.98404144899]","[101.00903515674, 114.3879544622152, 153.1758820326238, 183.1740407105291, 207.4121219325565, 206.0444179546368, 227.0940083439837, 223.5165377301403, 195.0001898128298, 183.9035215788933, 115.5750854219268, 96.72151396512753]","[3.258355972798065, 4.085284087936257, 4.941157484923348, 6.105801357017636, 6.690713610727631, 6.868147265154559, 7.32561317238657, 7.210210894520655, 6.500006327094328, 5.932371663835267, 3.85250284739756, 3.120048837584759]","[85327.1830523933, 94015.93247505414, 125002.1031030991, 145075.9549326123, 160294.3846751389, 154517.2247366694, 167386.0740507292, 167911.6802059308, 147575.6866107078, 145485.8501427981, 94228.81607966006, 81893.62361237696]",1496032.226751577,5.490851126781386,17.07799345606819,40.39843101716368,-122.05572014232752
"[91363.02576344175, 118129.079992083, 150599.7847881338, 146585.1481134479, 157909.5351889627, 159438.2609789552, 161999.9837983514, 165719.9916185362, 158291.4446849983, 148266.8288286615, 109185.4640007884, 92314.39909936748]","[112.0401330306843, 147.6571083979766, 192.7948089529228, 190.7409352620302, 207.4927313828142, 212.0651306097101, 221.5512501567449, 227.2418366802076, 213.6815732086299, 193.72149210155, 138.7919508861351, 113.9535629427629]","[3.614197839699494, 5.273468157070591, 6.219187385578153, 6.358031175401008, 6.693313915574651, 7.068837686990336, 7.146814521185318, 7.330381828393794, 7.122719106954332, 6.249080390372579, 4.62639836287117, 3.675921385250416]","[95915.17266382833, 123685.6876658961, 157677.1784528611, 153601.9363486679, 165486.6541609805, 167021.181788191, 169733.0398928622, 173502.074093024, 165585.6864331317, 155152.5822967979, 114419.3843273517, 96964.36111839248]",1659802.946855732,5.94819597961182,18.94752222438044,37.73907145650145,-121.34382576047696
"[85425.46047009029, 106797.8807453609, 133417.2522841181, 148720.1988046084, 153646.9706347367, 153305.0382602074, 159288.7444400628, 163854.791989866, 150194.4453824562, 145125.2377200624, 98811.41391458621, 76161.18966008272]","[103.9796743284792, 133.3266324936317, 171.1316873147979, 192.4748457828746, 206.7197727284743, 210.6103116371178, 222.5049895303702, 227.022741550124, 204.7805264540154, 190.083898804826, 125.2788165556088, 92.4967567227151]","[3.354183042854169, 4.761665446201131, 5.520377010154769, 6.415828192762485, 6.668379765434654, 7.020343721237261, 7.177580307431296, 7.323314243552385, 6.826017548467181, 6.131738671123419, 4.175960551853628, 2.983766345894036]","[89712.53725562055, 111961.4364918925, 139783.721278973, 155764.0112663907, 161067.2418184617, 160655.8106815329, 166914.4553214945, 171577.3297352957, 157189.2460337863, 151824.7187745844, 103648.6962434291, 80109.124972658]",1574748.624306241,5.696596237247202,17.97658246924927,39.0296430079993,-121.68898667288934
"[136550.3877088068, 136227.5878412507, 166270.3164635926, 161387.6438021975, 163127.825012062, 151335.2100877331, 145362.9918865779, 156144.6382077771, 160546.9514775608, 163862.4823689055, 137759.0222933872, 136737.9627866649]","[170.1585040909325, 170.955504372232, 215.2876565230862, 213.3353978128745, 220.5359549964184, 210.7080641701914, 206.8784055955786, 220.119256829621, 223.4185719107631, 213.1815389416078, 174.2855303642212, 166.8293326918568]","[5.488984002933307, 6.105553727579716, 6.944763113647944, 7.111179927095817, 7.114063064400592, 7.02360213900638, 6.673496954696084, 7.10062118805229, 7.447285730358769, 6.876823836826057, 5.809517678807373, 5.381591377156671]","[142900.6546237399, 142883.8991009512, 174102.6775416241, 168889.2375884259, 170850.0195921374, 158656.500848568, 152469.961743823, 163558.520895857, 167915.417552927, 171389.3299036604, 144046.5838838273, 142999.8743583556]",1815313.019936518,6.589790228380083,20.72275136913826,35.19703658233903,-115.99383161808488
"[111128.572029886, 111877.2052955272, 148134.6186499826, 147245.8571563731, 159717.1188729012, 153455.5083451974, 154432.8377670052, 161580.2916655641, 163127.7634161157, 157094.8665519688, 124293.3331374591, 106295.6664762244]","[138.0994664276042, 142.4927102134237, 193.444117193792, 194.1766464164821, 214.1507017844396, 211.5221562798784, 215.9201567011461, 227.77529069252, 223.2875670216827, 206.9356228329465, 159.0546797560239, 133.7159908637803]","[4.454821497664651, 5.089025364765132, 6.240132812702969, 6.472554880549405, 6.90808715433676, 7.050738542662613, 6.96516634519826, 7.347590022339355, 7.442918900722757, 6.675342672030532, 5.30182265853413, 4.313419060121947]","[116467.5237073253, 117205.0736228232, 155083.964836424, 154264.1449947198, 167365.117253896, 160818.6487479305, 161886.3153917346, 169208.3928171973, 170599.670557049, 164280.1581416558, 130086.3859628754, 111450.4249297876]",1698383.639364204,6.188468325969044,19.38794108863251,35.803214129254684,-120.1141900100078
"[81679.6207498213, 93788.54572447948, 132022.917963591, 148719.3277298456, 147171.4939970414, 149844.1205446724, 159078.7692773279, 159159.0632213352, 156634.4422362105, 140783.3577244343, 100539.6878405252, 83063.73778046973]","[100.4973421155768, 117.1687158648114, 168.3751122908088, 194.574522923933, 198.2131374736494, 205.7634373843067, 222.5950706599689, 221.9380258734907, 213.386510331667, 185.8024368721902, 127.57646916206, 102.3331322178191]","[3.241849745663769, 4.184596995171836, 5.43145523518738, 6.485817430797768, 6.393972176569337, 6.858781246143556, 7.180486150321578, 7.159291157209376, 7.112883677722234, 5.993626995877103, 4.252548972068666, 3.301068781219969]","[85821.09485195603, 98423.0757937323, 138348.3738328865, 155766.5805029857, 154355.9024017279, 157074.5942089613, 166706.0122525767, 166703.3387450897, 163867.812894719, 147363.9284042412, 105462.863966001, 87333.1718232712]",1552485.084789761,5.633031546996047,17.72243247476887,39.2642923809989,-122.01257502827596
"[140946.6230229783, 145902.5201286467, 172304.3044997005, 162785.7192942959, 160041.1843019083, 143708.8462005393, 144237.5432674125, 151737.5394175292, 151559.8812934462, 161899.2064038021, 147361.3658102672, 138852.5955801668]","[176.5870512941382, 186.0881470612264, 225.889153407062, 218.1603757341542, 218.1022516694369, 202.3766698460265, 204.9599748236104, 214.9937878615006, 212.1905164017869, 217.9692212429485, 190.8041325378465, 172.7876066655292]","[5.696356493359298, 6.646005252186657, 7.286746884098775, 7.272012524471807, 7.035556505465705, 6.745888994867548, 6.611612091084205, 6.935283479403244, 7.073017213392898, 7.031265201385437, 6.360137751261551, 5.573793763404166]","[147440.3555619385, 152512.0253903086, 180277.6864665109, 170343.0697800327, 167596.683716149, 150709.1721564853, 151314.3067027273, 158967.7132530584, 158598.5436991138, 169245.297244993, 154138.5771125466, 145126.5116481582]",1821337.32922069,6.688973012865108,20.7915220230673,32.87009696675958,-115.26036467920852
"[136019.3052532599, 134106.0464842022, 162579.182367638, 157806.4583258764, 156428.3237340245, 144712.1052203062, 141563.0575761026, 145205.9237080739, 151289.4859741974, 157094.6857158833, 137931.0886174402, 132215.2900633366]","[171.1666937302745, 170.4897562806881, 212.5114129587122, 209.0829035066845, 211.1568065990575, 202.4904904235465, 198.5368044531987, 206.449324193988, 209.4987041024982, 210.640207020711, 179.7494689149672, 163.857225534048]","[5.521506249363692, 6.088919867167433, 6.855206869635877, 6.969430116889484, 6.811509890292178, 6.749683014118217, 6.404413046877378, 6.659655619160905, 6.983290136749939, 6.794845387764871, 5.991648963832239, 5.285716952711226]","[142300.8883833335, 140338.444687877, 170092.2261334362, 165190.7985037182, 163853.45470423, 151830.2548133718, 148538.8518845892, 152191.0122374452, 158337.4534701324, 164264.078025491, 144235.7627413982, 138216.8815029272]",1756950.953040335,6.426318842880286,20.05651772877108,34.141114403840795,-114.37588984115176
"[73193.8257013136, 105967.3555255589, 144853.60023044, 150232.326741526, 156348.0213284251, 154023.4353130425, 154780.9889340019, 158742.6954381866, 157218.9946754633, 147450.2272473013, 126370.590239353, 103174.3067489864]","[92.18535881219297, 134.1250002095717, 186.2832419493049, 197.4100105517763, 209.825595702694, 211.5201290215698, 215.2341385455721, 220.9127739752192, 214.9182155888774, 193.7286321603069, 161.9382091291067, 127.8815747307896]","[2.973721252006225, 4.790178578913275, 6.00913683707435, 6.58033368505921, 6.768567603312709, 7.05067096738566, 6.943036727276518, 7.126218515329652, 7.163940519629246, 6.249310714848611, 5.397940304303556, 4.125212088089987]","[77135.53462550712, 111092.7162822917, 151676.4534256757, 157298.4940415592, 163874.0912221959, 161407.4388915572, 162246.1376231179, 166269.2193941476, 164470.7576546397, 154269.8430258187, 132241.6217443082, 108223.9444038264]",1632356.368123598,5.931522316102416,18.63420511556618,36.07697173108756,-119.35915051410568
"[139694.0123221883, 133728.9078348798, 179261.0117263575, 166415.51773774, 166735.0500298442, 158327.958699445, 159676.1355403094, 166420.916935232, 165503.2767516412, 171887.9286695106, 150853.5939220437, 133887.1009130242]","[171.2769524522746, 166.9104345103886, 229.4260980298152, 216.0009724640268, 221.348611820507, 213.902727217891, 219.1119594971536, 229.5656936141474, 223.0760721380567, 220.861549893358, 187.6073828032395, 163.1467188272752]","[5.525062982331439, 5.961086946799594, 7.400841871929523, 7.20003241546756, 7.140277800661516, 7.130090907263035, 7.068127725714634, 7.405344955295077, 7.435869071268558, 7.124566125592192, 6.253579426774651, 5.262797381525007]","[146587.1121880056, 140901.1378648258, 188147.4065627419, 174152.2963250911, 174635.3332493905, 165868.365970785, 167325.3231634732, 174229.3485627727, 173057.5684554396, 179892.9910919915, 157917.9900869864, 140165.0289054095]",1892391.411082216,6.742306467551899,21.60264167902072,35.118820124672496,-118.086369649585
"[91063.43725580048, 114050.3526069293, 137816.7252517805, 146484.1573630374, 154604.1217126821, 155129.4072767585, 163500.0737778864, 166229.0703795747, 160199.9157530089, 153756.9246054919, 107848.078808294, 93741.74292786271]","[110.5000570655585, 142.1892280883884, 175.9532248686388, 191.6852929080756, 206.6434275879932, 208.9046742883804, 224.7159552121998, 227.7513540455786, 217.5693993931155, 200.8253519905374, 134.6082296031434, 114.9220647609704]","[3.564517969856726, 5.078186717442443, 5.675910479633509, 6.38950976360252, 6.665917018967521, 6.963489142946013, 7.248901781038703, 7.34681787243802, 7.25231331310385, 6.478237160985077, 4.486940986771447, 3.707163379386141]","[95576.50809876478, 119507.4794155857, 144386.3846746526, 153476.6485247241, 162054.6580265453, 162554.039472675, 171289.7363214996, 174034.4124803571, 167564.2664581393, 160782.4590749567, 113015.2026134669, 98424.35457061343]",1644424.007719107,5.904825465514331,18.77196355843732,38.46257368991691,-121.79684945801822
"[87502.18497535896, 98666.96229452212, 144622.0748515909, 146435.8134435429, 157332.5594132637, 159009.605179369, 161318.9432590907, 166202.4469893204, 155063.1552026493, 149036.906661001, 103503.0193022438, 84424.83207749657]","[108.322729651966, 124.8938722447572, 185.2164290374753, 188.9414167927932, 208.193243810314, 213.5631273729317, 224.072447029576, 229.3032008637167, 210.5420286305859, 195.910852992266, 131.8728131384208, 104.3869146493508]","[3.494281601676322, 4.460495437312759, 5.974723517337912, 6.298047226426442, 6.715911090655289, 7.118770912431057, 7.228143452566967, 7.396877447216666, 7.018067621019529, 6.319704935234388, 4.39576043794736, 3.367319827398412]","[91943.01840993564, 103488.7104037005, 151650.7637747182, 153420.874974475, 164890.390422442, 166572.6698653697, 169028.4805190091, 174006.4759048664, 162236.8231005557, 155962.4336922013, 108523.2973162729, 88767.61745886556]",1613118.503649451,5.815675292268594,18.41459479051879,37.71951734208481,-120.65350393565215
"[150446.447530239, 145633.9069745457, 172013.5922423654, 165813.6419108685, 163588.7890987596, 153762.3958773301, 150997.6811333466, 163650.6887848506, 163109.9324612283, 171687.1567471721, 150521.9606660375, 141113.6798551941]","[185.5744095547655, 181.7161549838286, 223.2044802430136, 217.803538554682, 219.8155936488731, 211.6508786339985, 210.0362711153944, 227.2563516427645, 220.9061195806231, 222.2097194625383, 188.7753952300203, 172.0989078685473]","[5.986271275960176, 6.489862677993878, 7.200144523968182, 7.260117951822735, 7.09082560157655, 7.055029287799949, 6.775363584367561, 7.330850052992405, 7.363537319354102, 7.168055466533493, 6.29251317433401, 5.551577673178945]","[157952.3255277486, 152821.8217228802, 180296.4765710314, 173463.450263362, 171356.6494963942, 161136.8099981476, 158319.7818948957, 171357.1402534937, 170591.7880971905, 179558.8190488298, 157364.7896927177, 147708.3682919493]",1892339.873281936,6.797012382490164,21.60205334796724,34.74729195075645,-117.3960478247602
"[128525.0281459727, 118134.5210248204, 144885.7117353865, 138109.0937081215, 131276.4894730116, 131443.1029415113, 151047.1628901133, 161971.7246235498, 144798.2108504037, 140308.7694503393, 134614.6900777152, 117293.3391591625]","[162.0096333135511, 149.9150005773668, 187.7640978234372, 179.6550333191843, 173.6089123254279, 175.202770177032, 202.9221973819462, 218.8073779352655, 195.0266982331505, 185.0345846473883, 172.4845725672834, 145.1340345092239]","[5.226117203662938, 5.354107163477386, 6.0569063814012, 5.988501110639477, 5.600287494368641, 5.840092339234399, 6.545877334901491, 7.058302514040822, 6.500889941105015, 5.968857569270591, 5.749485752242779, 4.681743048684642]","[134548.885449445, 123691.1250894962, 151742.4256660465, 144748.7249694638, 137841.8471732054, 137995.6900770036, 158379.130228357, 169605.1812976486, 151607.6818017735, 146853.6897447615, 140819.2938425261, 122862.2297926727]",1642407.844080109,5.880930654419115,18.74894799178209,34.18022263267406,-118.12951476363654
"[125085.2540251966, 116659.7332182018, 138580.4688315793, 136628.9009021896, 132311.3070973232, 132769.0512788238, 149096.0115058229, 161112.8378898668, 158677.3401712067, 143369.8295371459, 131610.5360500789, 118046.6763551256]","[158.2581825057561, 148.8807812305452, 180.0978256576857, 179.6774694984153, 175.8238841946833, 178.5413690590844, 201.7707480829014, 218.4190348836185, 213.8456141514281, 190.0040957302213, 169.5782767561806, 146.8024455065336]","[5.105102661476002, 5.317170758233758, 5.809607279280184, 5.989248983280512, 5.671738199828495, 5.951378968636146, 6.508733809125852, 7.045775318826403, 7.128187138380936, 6.129164378394234, 5.652609225206019, 4.735562758275279]","[130947.5253516621, 122139.2971759568, 145320.7427410415, 143189.8496092294, 138910.2909139101, 139372.2608902521, 156356.5312191636, 168709.3871483586, 165977.5397139562, 150033.2967787501, 137701.1459849374, 123648.7155281738]",1643947.946862566,5.920356623245318,18.76652907377351,34.102006175007524,-117.95693430743034
"[88006.40793135297, 103489.4661053095, 132366.2489112331, 145191.5430300042, 150293.8781155336, 148896.5396933391, 159156.5577962766, 164221.953375486, 157581.9637557292, 145524.1787898784, 95050.06811534117, 94214.3339610497]","[107.6880645254374, 130.2094306534108, 168.9622699467625, 187.6863758945262, 202.5477622607018, 206.7232587883137, 222.5507061572348, 228.0044277199554, 215.4447444533289, 190.4284937958839, 121.3770997963305, 115.142056927414]","[3.473808533078625, 4.650336809050387, 5.450395804734273, 6.256212529817541, 6.533798782603284, 6.89077529294379, 7.179055037330156, 7.354981539353401, 7.181491481777629, 6.142854638576899, 4.045903326544349, 3.714259900884322]","[92384.95455400374, 108554.7351090336, 138709.8536982115, 152147.4802661706, 157588.7321114747, 156088.085085931, 166784.5347061594, 171962.3333526875, 164850.1422489382, 152289.885090524, 99739.65092589387, 98814.60803717066]",1583993.139580539,5.73948947305789,18.08211346553124,39.40117118191534,-121.99100247125018
